work_year,experience_level,job_title,company_location,monthly_salary_mad
2025,Débutant,Vulnerability Management Analyst,Slovaquie,27625.87916666667
2025,Débutant,Intrusion Analyst 3,États-Unis,128208.33333333336
2025,Cadre supérieur,Head of Security,Royaume-Uni,78406.18333333333
2025,Senior,Associate,Canada,103320.83333333333
2025,Senior,Principal Engineer,États-Unis,103170.0
2025,Senior,Manager,Corée du Sud,158450.4166666667
2025,Intermédiaire,Security Specialist,Allemagne,132733.33333333334
2025,Cadre supérieur,Cyber Security Director,Singapour,133948.29583333334
2025,Intermédiaire,Cyber Engineer,Royaume-Uni,86370.93750000001
2025,Senior,Vulnerability Management Lead,Royaume-Uni,71597.56666666667
2025,Intermédiaire,Cyber Security Specialist,Royaume-Uni,42958.84166666667
2025,Senior,Professional Services Consultant,États-Unis,122175.0
2025,Senior,Security Researcher,Slovaquie,38105.025
2025,Senior,Data Scientist,Lituanie,64778.39166666667
2025,Senior,Data Scientist,Pologne,62704.43333333334
2025,Senior,Data Analyst,Lituanie,56205.025
2025,Senior,Red Team Lead,États-Unis,135750.00000000003
2025,Intermédiaire,Security Operations Center Manager,États-Unis,135750.00000000003
2025,Senior,DevOps Engineer,Pays-Bas,79897.17083333334
2025,Senior,Detection Engineer,Slovaquie,38105.025
2025,Senior,Software Architect,Espagne,79385.84583333334
2025,Senior,Information Security Officer,Australie,104459.625
2025,Intermédiaire,Cyber Analyst,Suède,45622.55833333334
2025,Débutant,DevSecOps Engineer,Pays-Bas,72161.68333333333
2025,Débutant,Security Analyst,Nouvelle-Zélande,113125.0
2025,Intermédiaire,Manager,France,71446.73333333334
2025,Intermédiaire,IT Operations Manager,Australie,142669.4791666667
2025,Débutant,Software Developer,Canada,79941.66666666667
2025,Senior,Information Security Auditor,États-Unis,106337.5
2025,Intermédiaire,Cyber A&A Engineer,États-Unis,84466.66666666667
2025,Cadre supérieur,Information Security Officer,Autriche,45833.725000000006
2025,Senior,Cyber Risk Analyst,États-Unis,116085.10416666667
2025,Intermédiaire,Information Security Systems Officer,États-Unis,116085.10416666667
2025,Débutant,Cyber Defense Incident Responder,États-Unis,61464.583333333336
2025,Cadre supérieur,Head of Security,France,59539.19583333334
2025,Senior,Security Engineer,Lituanie,60015.075000000004
2025,Senior,IT Specialist,Canada,103170.0
2025,Intermédiaire,DevSecOps,Allemagne,59539.19583333334
2024,Intermédiaire,Security Engineer 3,Irlande,59746.591666666674
2025,Intermédiaire,Cyber Network Defense Analyst,États-Unis,92159.16666666667
2025,Intermédiaire,Privacy Manager,Royaume-Uni,69354.675
2025,Senior,Insider Threat Investigator,États-Unis,177229.16666666666
2025,Senior,Machine Learning Engineer,États-Unis,158375.00000000003
2025,Débutant,Vulnerability Analyst,Royaume-Uni,29116.112500000003
2025,Senior,SOC Lead,États-Unis,263845.2083333334
2025,Intermédiaire,GRC Specialist,États-Unis,150833.33333333334
2025,Senior,Cyber Security,Autriche,29236.025000000005
2025,Débutant,Penetration Tester,Royaume-Uni,42958.84166666667
2025,Senior,Insider Threat Analyst,Canada,74210.00000000001
2025,Intermédiaire,Splunk Developer,États-Unis,132733.33333333334
2025,Senior,Vulnerability Engineer,États-Unis,112370.83333333333
2025,Intermédiaire,Security Engineer,Lettonie,47630.904166666674
2025,Senior,Technical Account Manager,Canada,128208.33333333336
2025,Senior,Security Engineer,Espagne,79385.84583333334
2025,Senior,Compliance Analyst,Slovaquie,22386.683333333334
2025,Senior,Compliance Manager,Slovaquie,30484.170833333337
2025,Senior,Automation Engineer,Lituanie,55252.512500000004
2025,Senior,Automation Engineer,Pologne,63594.350000000006
2025,Senior,Privacy Officer,Canada,106523.77916666667
2025,Intermédiaire,Project Manager,Lituanie,29530.90416666667
2025,Senior,GRC Engineer,Pays-Bas,72980.70833333334
2025,Senior,Project Manager,Allemagne,128359.16666666669
2025,Intermédiaire,Mainframe Business Specialist,États-Unis,65612.50000000001
2025,Senior,SOC Analyst,Lituanie,47630.904166666674
2025,Débutant,Cyber Security,Allemagne,16109.000000000002
2025,Senior,Detection & Response Engineer,Canada,98580.14166666668
2025,Intermédiaire,Security Developer,Canada,101812.5
2025,Débutant,Internal Auditor,Jordanie,89368.75
2025,Débutant,Target Digital Network Analyst,États-Unis,149325.00000000003
2025,Senior,Cyber Security Specialist,Australie,99908.22916666667
2025,Intermédiaire,Compliance Associate,Slovaquie,21910.050000000003
2025,Intermédiaire,Security Manager,Inde,50638.520833333336
2025,Senior,Threat Hunter,Pays-Bas,119158.33333333333
2025,Intermédiaire,Cyber Threat Intelligence Specialist,Royaume-Uni,59187.75416666667
2025,Senior,Cyber Security Specialist,Canada,95025.0
2025,Intermédiaire,Manager,Irlande,157184.17083333334
2025,Cadre supérieur,Director of IT,Grèce,19845.895833333336
2025,Senior,Security Sales Specialist,États-Unis,331305.4166666667
2025,Intermédiaire,Data Engineer,Inde,33341.708333333336
2025,Senior,Security Operations Expert,États-Unis,139520.83333333334
2025,Intermédiaire,SecOps Specialist,États-Unis,139520.83333333334
2025,Senior,SecOps Expert,États-Unis,139520.83333333334
2025,Intermédiaire,OSINT Collector,États-Unis,163955.83333333334
2025,Intermédiaire,Associate,Autriche,38898.40833333333
2025,Intermédiaire,Systems Administrator,Corée du Sud,95402.08333333333
2025,Débutant,SOC Analyst L1,Grèce,12780.862500000001
2025,Senior,Security Administrator,Royaume-Uni,82456.81250000001
2025,Senior,Security Lead,Autriche,50134.73750000001
2025,Intermédiaire,Product Owner,Inde,29300.883333333335
2025,Intermédiaire,Solutions Engineer,Royaume-Uni,42958.84166666667
2025,Senior,Threat Intelligence Lead,Royaume-Uni,63006.100000000006
2025,Senior,CyberArk Engineer,Royaume-Uni,81143.80833333333
2025,Intermédiaire,Security Manager,Canada,110416.03333333334
2025,Senior,Detection Engineer,Canada,135750.00000000003
2025,Senior,Network Engineer,Slovaquie,60015.075000000004
2025,Intermédiaire,Incident Response Coordinator,États-Unis,36200.00000000001
2025,Senior,Technical Trainer,États-Unis,103169.24583333335
2025,Débutant,Security Analyst,Corée du Sud,52791.666666666664
2025,Senior,DevSecOps Architect,États-Unis,113125.0
2025,Intermédiaire,Regional Account Manager,Canada,150833.33333333334
2025,Intermédiaire,Cyber Security Incident Responder,Hongrie,19267.45
2025,Cadre supérieur,Account Executive,Royaume-Uni,211166.66666666666
2025,Senior,Incident Response Lead,Canada,151587.50000000003
2025,Senior,Consultant,Allemagne,71446.73333333334
2025,Débutant,Security Consultant,Pays-Bas,32389.195833333335
2025,Débutant,Malware Analyst,États-Unis,125191.66666666669
2025,Intermédiaire,Automation Engineer,Canada,103170.0
2025,Intermédiaire,Security Consultant,Lettonie,38105.025
2025,Cadre supérieur,Information Security Director,États-Unis,167651.25000000003
2025,Cadre supérieur,Head of Compliance,États-Unis,246461.66666666666
2025,Senior,Backend Engineer,Canada,169687.50000000003
2025,Senior,Cyber Security,Turquie,95402.08333333333
2025,Senior,Threat Specialist,États-Unis,127454.16666666669
2025,Débutant,Detection Engineer,Croatie,25282.683333333334
2025,Cadre supérieur,Head of Information Security,Allemagne,71446.73333333334
2025,Senior,Cloud Security SME,États-Unis,214852.27916666667
2025,Senior,Machine Learning Engineer,Lituanie,63825.87916666667
2025,Senior,Digital Forensics Analyst,États-Unis,134995.83333333334
2025,Intermédiaire,Security Analyst,Portugal,35723.36666666667
2025,Intermédiaire,Information Security Manager,Pays-Bas,70494.22083333334
2025,Cadre supérieur,Account Executive,Allemagne,121936.68333333335
2025,Senior,Compliance Manager,Autriche,87324.20416666668
2025,Senior,Incident Response Expert,Allemagne,68271.69166666667
2025,Senior,Security Consultant,Finlande,61920.85416666668
2025,Senior,Threat Intelligence Lead,États-Unis,168958.975
2025,Intermédiaire,SOC Engineer,Pays-Bas,72161.68333333333
2025,Senior,Firewall Administrator,États-Unis,113125.0
2025,Senior,Cloud Architect,Royaume-Uni,133649.64583333334
2025,Intermédiaire,Cyber Defense Engineer,Canada,85975.00000000001
2025,Intermédiaire,Data Engineer,Canada,76170.83333333334
2025,Senior,Cloud Engineer,Australie,133727.325
2025,Senior,Product Owner,Lituanie,63825.87916666667
2025,Senior,Security Research Engineer,Grèce,153095.83333333334
2025,Débutant,Cyber Risk Analyst,Royaume-Uni,53459.85833333334
2025,Senior,Security Expert,Slovaquie,25720.854166666668
2025,Senior,GRC Engineer,États-Unis,95854.58333333333
2025,Senior,Security Expert,États-Unis,131979.1666666667
2025,Intermédiaire,Information Security Manager,Autriche,51600.8375
2025,Senior,Network Engineer,Japon,120135.73333333334
2025,Senior,Solutions Architect,Portugal,79187.50000000001
2025,Senior,Consultant,Australie,58766.17500000001
2025,Intermédiaire,Infrastructure Engineer,Canada,116141.66666666667
2025,Senior,Cyber Architect,États-Unis,212825.83333333334
2025,Senior,Security Engineer,Mexique,100737.8125
2025,Senior,Systems Engineer,Royaume-Uni,79790.83333333334
2025,Senior,Biothreats Technical Targeter,États-Unis,106337.5
2025,Intermédiaire,Compliance Analyst,Portugal,35723.36666666667
2025,Senior,Security Analyst,Pologne,95402.08333333333
2025,Intermédiaire,Cyber Security Specialist,Autriche,63508.37500000001
2025,Senior,Privacy Engineer,Canada,157620.83333333334
2025,Intermédiaire,Network Administrator,Lettonie,95402.08333333333
2025,Débutant,Business Analyst,Canada,88614.58333333333
2025,Intermédiaire,Help Desk Technician,États-Unis,46758.333333333336
2025,Senior,Systems Engineer,Australie,135459.64583333334
2025,Senior,IT Security Team Lead,États-Unis,165916.6666666667
2025,Débutant,Security Operations Analyst,Irlande,85736.68333333333
2025,Senior,Security Operations Lead,Royaume-Uni,64438.262500000004
2025,Débutant,Associate,Pays-Bas,53395.0
2025,Intermédiaire,Information Security Manager,Lituanie,44773.36666666667
2025,Senior,Security Architect,Lituanie,66207.5375
2025,Senior,Security Architect,Pologne,77380.51666666668
2025,Senior,Head of IT Security,Royaume-Uni,85917.68333333333
2025,Senior,Systems Engineer,Canada,107393.33333333333
2025,Intermédiaire,Incident Response Specialist,Australie,88628.91250000002
2025,Senior,Security Lead,France,119078.39166666668
2025,Intermédiaire,Compliance Manager,Lituanie,40010.05
2025,Senior,Security Engineer,Pologne,73155.675
2025,Débutant,Cyber Security,Italie,35723.36666666667
2025,Senior,Penetration Testing Engineer,États-Unis,116895.83333333333
2025,Intermédiaire,Cyber Incident Response Attorney,États-Unis,131979.1666666667
2025,Intermédiaire,Detection and Response Engineer,États-Unis,17835.287500000002
2022,Intermédiaire,Cloud Security Engineer,Italie,32487.237500000003
2025,Débutant,Intelligence Analyst,Corée du Sud,86729.16666666667
2025,Senior,Penetration Testing Engineer,Canada,150607.08333333334
2025,Senior,IT Security Expert,Allemagne,84069.22083333334
2025,Intermédiaire,Splunk Engineer,Canada,103170.0
2025,Senior,Application Security Manager,États-Unis,109354.16666666667
2025,Débutant,Information Security Officer,Pologne,20011.812500000004
2025,Intermédiaire,Manager,Lituanie,68271.69166666667
2025,Senior,DevSecOps,Pays-Bas,119078.39166666668
2025,Débutant,Cyber Defense Analyst,Allemagne,72717.50416666667
2025,Intermédiaire,IAM Engineer,Belgique,60333.333333333336
2025,Intermédiaire,Product Support Engineer,États-Unis,88237.5
2025,Intermédiaire,Information Security Specialist,Pays-Bas,57157.537500000006
2025,Débutant,Business Analyst,Italie,23815.075
2025,Intermédiaire,Security Operations Specialist,Australie,101710.6875
2025,Intermédiaire,Security Consultant,Espagne,27785.008333333335
2025,Intermédiaire,Security Solution Architect,Royaume-Uni,91644.82500000001
2025,Intermédiaire,Compliance Specialist,Royaume-Uni,47731.9625
2025,Intermédiaire,Project Manager,Danemark,25641.666666666668
2025,Senior,Security Lead,Royaume-Uni,51852.729166666664
2025,Senior,Information Security Manager,Canada,59255.62916666667
2025,Senior,Professional Services Consultant,Canada,101812.5
2025,Intermédiaire,Product Manager,Nouvelle-Zélande,15083.333333333334
2025,Intermédiaire,Product Manager,Australie,15083.333333333334
2025,Senior,Threat Analyst,Royaume-Uni,81143.80833333333
2025,Senior,Cloud Engineer,Lituanie,88118.34166666667
2025,Intermédiaire,Strategic Account Manager,États-Unis,248875.00000000003
2025,Senior,Penetration Tester,Allemagne,71446.73333333334
2025,Intermédiaire,Systems Administrator,Bulgarie,86729.16666666667
2025,Intermédiaire,Cyber Engineer,France,33341.708333333336
2025,Intermédiaire,Platform Engineer,Royaume-Uni,71597.56666666667
2025,Senior,Penetration Tester,Autriche,39297.3625
2025,Senior,System Administrator,Royaume-Uni,47731.9625
2025,Senior,Security Engineer,Finlande,71446.73333333334
2025,Intermédiaire,Dev Security Operations,Guatemala,72400.00000000001
2025,Intermédiaire,Dev Security Operations,Chili,72400.00000000001
2025,Intermédiaire,Dev Security Operations,Argentine,72400.00000000001
2025,Intermédiaire,Dev Security Operations,Colombie,72400.00000000001
2025,Intermédiaire,Dev Security Operations,Philippines,72400.00000000001
2025,Intermédiaire,Dev Security Operations,Équateur,72400.00000000001
2025,Intermédiaire,Pentester,Pays-Bas,63508.37500000001
2025,Senior,Cyber Security Advisor,États-Unis,183262.5
2025,Intermédiaire,Computer Operator,États-Unis,51766.0
2025,Débutant,Exploitation Analyst Level 3,États-Unis,132733.33333333334
2025,Débutant,Data Analyst,Australie,79187.50000000001
2025,Débutant,Cyber Security Specialist,Lituanie,47630.904166666674
2025,Cadre supérieur,Head of Security,Canada,137365.42500000002
2025,Intermédiaire,Cryptologic Computer Scientist 3,États-Unis,128208.33333333336
2025,Intermédiaire,Cryptologic Computer Scientist 2,États-Unis,120666.66666666667
2025,Senior,Cyber Incident Responder,États-Unis,142669.4791666667
2025,Intermédiaire,Compliance Specialist,Brésil,135825.4166666667
2025,Senior,Security Engineer,Italie,85333.95833333334
2025,Débutant,Cyber Analyst,Canada,98041.66666666667
2025,Senior,Information Security Specialist,Autriche,61126.716666666674
2025,Débutant,Risk Manager,États-Unis,156112.50000000003
2025,Intermédiaire,Ethical Hacker,Pays-Bas,72161.68333333333
2025,Débutant,System Administrator,Pays-Bas,38105.025
2025,Senior,Lead Analyst,Lituanie,74876.68333333333
2025,Senior,Exploit Developer,États-Unis,211242.08333333334
2025,Intermédiaire,Incident Responder,Australie,86667.32500000001
2025,Cadre supérieur,Head of Information Security,Lituanie,95262.5625
2025,Senior,Systems Administrator,Japon,142990.00000000003
2025,Intermédiaire,System Administrator,Irak,67648.75000000001
2025,Senior,Security Engineer,Irlande,84228.35
2025,Senior,Manager,Australie,172100.83333333334
2025,Senior,Security Technical Specialist,Canada,165237.9166666667
2025,Senior,Cyber Threat Hunter,États-Unis,116085.10416666667
2025,Senior,IAM Architect,Canada,94270.83333333333
2025,Intermédiaire,Security Risk Analyst,États-Unis,77000.41666666667
2025,Intermédiaire,Manager,Italie,86729.16666666667
2025,Débutant,Cyber Security Specialist,Pays-Bas,58615.341666666674
2025,Intermédiaire,Incident Response Specialist,Royaume-Uni,62051.325000000004
2025,Intermédiaire,IT Auditor,Autriche,51600.8375
2025,Intermédiaire,Compliance Manager,Pays-Bas,84640.87916666667
2025,Débutant,Security Analyst,Japon,145554.1666666667
2025,Senior,Network Administrator,Allemagne,69383.33333333334
2025,Intermédiaire,Product Manager,Canada,98041.66666666667
2025,Senior,Pentester,Royaume-Uni,71597.56666666667
2025,Intermédiaire,Information Security Specialist,Slovaquie,26673.36666666667
2025,Senior,Systems Architect,Allemagne,120666.66666666667
2025,Intermédiaire,Security Specialist,Belgique,145554.1666666667
2025,Intermédiaire,Incident Response Manager,Irlande,92405.02500000001
2024,Débutant,Cyber Security Analyst,Italie,24300.758333333335
2025,Intermédiaire,Incident Response Manager,Royaume-Uni,58232.979166666664
2025,Intermédiaire,Compliance Officer,Nouvelle-Zélande,64858.33333333334
2025,Cadre supérieur,Head of IT Security,Autriche,79385.84583333334
2025,Senior,Cyber Threat Hunt Analyst,Bulgarie,26633.395833333332
2025,Senior,Cyber Security Lead,Royaume-Uni,52505.083333333336
2025,Intermédiaire,Security Operation Engineer,États-Unis,165916.6666666667
2025,Senior,Security Architect,Australie,103342.70416666668
2025,Senior,Linux System Administrator,États-Unis,75416.66666666667
2025,Senior,Technical Lead,Royaume-Uni,66463.95416666668
2025,Débutant,Analyst,Inde,50372.30000000001
2025,Intermédiaire,Product Manager,Slovaquie,26673.36666666667
2025,Intermédiaire,Incident Handler,États-Unis,96533.33333333333
2025,Débutant,Forensic Accountant,États-Unis,135326.15833333335
2025,Intermédiaire,Analyst,Mexique,69903.70833333334
2025,Intermédiaire,Security Consultant,Portugal,31754.187500000004
2025,Senior,Security Lead,Australie,114441.02083333333
2025,Débutant,Pentester,Lituanie,38105.025
2025,Intermédiaire,Customer Success Manager,Canada,70137.50000000001
2025,Senior,DevSecOps,Slovaquie,60015.075000000004
2025,Intermédiaire,Database Engineer,Canada,103170.0
2025,Débutant,Pentester,France,42391.708333333336
2025,Intermédiaire,Penetration Tester,Grèce,26196.733333333337
2024,Senior,Application Security Engineer,Royaume-Uni,117838.54166666667
2025,Intermédiaire,Vulnerability Management Specialist,États-Unis,123155.41666666667
2025,Senior,Threat Hunter,Royaume-Uni,66824.44583333335
2025,Senior,SOC Analyst,Mexique,35506.92083333334
2025,Senior,CISO,États-Unis,190050.0
2025,Senior,Security Architect,Slovaquie,23815.075
2025,Senior,SOC Analyst,Canada,86729.16666666667
2025,Senior,ServiceNow Developer,États-Unis,147816.6666666667
2025,Intermédiaire,Software Engineer,Allemagne,96533.33333333333
2025,Senior,Staff Security Contracts Manager,États-Unis,170667.9166666667
2025,Senior,Analyst,France,33341.708333333336
2025,Débutant,GRC Consultant,Luxembourg,71446.73333333334
2025,Intermédiaire,Windows System Administrator,Allemagne,59539.19583333334
2025,Senior,Cyber Security Specialist,Finlande,57157.537500000006
2025,Senior,Incident Response Engineer,Canada,173458.33333333334
2025,Senior,Intelligence Analyst,Canada,86880.00000000001
2025,Cadre supérieur,Business Analyst,France,47630.904166666674
2025,Senior,Cyber Security,Espagne,93215.0
2025,Débutant,Threat Intelligence Analyst,Australie,66043.88333333335
2025,Intermédiaire,Consultant,Philippines,33952.583333333336
2025,Senior,Enterprise Architect,Canada,86729.16666666667
2025,Débutant,Threat Intelligence Analyst,Canada,76655.7625
2025,Intermédiaire,System Engineer,Allemagne,96533.33333333333
2025,Intermédiaire,Risk Manager,Pays-Bas,76172.34166666667
2025,Intermédiaire,Information Security Systems Manager,États-Unis,88371.74166666668
2025,Senior,DevOps Engineer,Canada,76493.61666666667
2025,Débutant,Cyber Risk Analyst,Danemark,36319.15833333333
2025,Intermédiaire,Security Consultant,Philippines,30865.77916666667
2025,Débutant,Security Analyst,Philippines,13889.487500000001
2025,Senior,IT Support Specialist,États-Unis,99738.54166666667
2025,Intermédiaire,Information Systems Security Manager,Italie,109278.75
2025,Senior,PKI Architect,États-Unis,112370.83333333333
2025,Intermédiaire,Cyber Security Researcher,Italie,11430.904166666667
2025,Cadre supérieur,Cyber Engineer,Canada,242841.66666666666
2025,Intermédiaire,SOC Analyst,Irlande,51680.025
2025,Senior,SOC Analyst,Philippines,12346.462500000001
2025,Senior,Information Security Officer,France,55570.01666666667
2025,Senior,Security Specialist,Australie,81143.80833333333
2025,Senior,Security Delivery Lead,États-Unis,153548.33333333334
2024,Senior,Security Engineer 3,États-Unis,70891.66666666667
2025,Intermédiaire,Information Security Officer,Allemagne,51600.8375
2025,Senior,Network Administrator,Pays-Bas,46043.38333333334
2024,Intermédiaire,AI Security Engineer,Zimbabwe,150833.33333333334
2025,Senior,Head of Cyber Security,Allemagne,90500.0
2025,Senior,Cyber Security Architect,États-Unis,55054.166666666664
2025,Intermédiaire,Penetration Tester,Pays-Bas,32547.570833333335
2024,Intermédiaire,Compliance Analyst,Pologne,15837.500000000002
2024,Cadre supérieur,CISO,Pologne,72400.00000000001
2024,Senior,Principal Cyber Security Engineer,États-Unis,173458.33333333334
2025,Intermédiaire,Platform Security Engineer,États-Unis,226250.0
2025,Senior,DevSecOps Engineer,Allemagne,79385.84583333334
2025,Senior,Security Analyst,Hong Kong,68519.05833333333
2025,Cadre supérieur,Information Security Director,France,396929.2291666667
2025,Senior,Red Team Lead,Royaume-Uni,95463.925
2025,Débutant,Network Analyst,Canada,79651.31250000001
2025,Débutant,Security Analyst,Pays-Bas,28578.391666666666
2025,Débutant,Security Analyst,Lettonie,32389.195833333335
2025,Débutant,Threat Intelligence Analyst,Espagne,79385.84583333334
2025,Senior,Software Developer,Espagne,79385.84583333334
2023,Senior,Principal Security Architect,États-Unis,150833.33333333334
2025,Senior,Staff Cyber Security Engineer,États-Unis,117650.0
2025,Intermédiaire,QA Engineer,France,42470.895833333336
2025,Intermédiaire,Information Security GRC Specialist,Australie,69539.44583333335
2025,Intermédiaire,Information Security Engineer,États-Unis,79187.50000000001
2025,Intermédiaire,Cloud Security Engineer,Royaume-Uni,44867.637500000004
2025,Senior,Cyber Security Engineer,États-Unis,79941.66666666667
2025,Senior,Malware Reverse Engineer,États-Unis,128208.33333333336
2025,Intermédiaire,Cyber Threat Intelligence Specialist,Canada,84768.33333333334
2025,Débutant,Systems Analyst,États-Unis,90500.0
2025,Senior,Cyber Operations Analyst,États-Unis,145554.1666666667
2025,Senior,Principal Security Engineer,États-Unis,153850.00000000003
2025,Débutant,Security Software Engineer,États-Unis,90500.0
2025,Senior,Information Security Consultant,États-Unis,169687.50000000003
2025,Cadre supérieur,Cloud Security Engineering Manager,États-Unis,301666.6666666667
2025,Intermédiaire,System Security Engineer,États-Unis,76925.00000000001
2025,Senior,Detection Engineer,Australie,102840.42916666668
2025,Senior,Information Security Officer,Grèce,33341.708333333336
2024,Intermédiaire,Cyber Security Engineer,Luxembourg,66994.8875
2024,Senior,Threat Detection Engineer,États-Unis,227758.33333333334
2024,Intermédiaire,Security Analyst,Norvège,56149.216666666674
2025,Senior,Security Engineering Lead,États-Unis,169687.50000000003
2025,Cadre supérieur,CISO,Émirats arabes unis,526654.1916666668
2025,Senior,Security Architect,Irlande,105503.39166666668
2025,Senior,Software Engineer,Slovaquie,57157.537500000006
2024,Senior,Information Systems Security Engineer,Allemagne,58656.82083333334
2025,Senior,Penetration Tester,Australie,73457.34166666667
2025,Débutant,Information Security Consultant,Croatie,19052.5125
2024,Senior,Security Consultant,Nouvelle-Zélande,69006.25000000001
2025,Senior,Offensive Security Engineer,États-Unis,123117.70833333333
2024,Senior,Information Security Administrator,États-Unis,94270.83333333333
2025,Senior,Cyber Security Consultant,Pays-Bas,202434.17083333337
2025,Senior,Incident Responder,Espagne,52198.89166666667
2025,Senior,Information Security Officer,Espagne,49722.9625
2025,Intermédiaire,Sales Engineer,Pologne,32056.608333333337
2025,Senior,Compliance Specialist,Philippines,13889.487500000001
2025,Intermédiaire,Cyber Content Development Trainer,États-Unis,79941.66666666667
2025,Intermédiaire,Security Consultant,Australie,54300.0
2025,Débutant,Security Analyst,Lituanie,17464.2375
2025,Débutant,Security Consultant,Autriche,36200.00000000001
2025,Débutant,Threat Intelligence Analyst,Lituanie,25720.854166666668
2025,Intermédiaire,Manager,Saint-Marin,139520.83333333334
2025,Senior,CISO,Pays-Bas,89070.85416666667
2025,Senior,Solutions Engineer,Singapour,188541.66666666666
2025,Intermédiaire,Cyber Security Consultant,Italie,31754.187500000004
2025,Senior,Data Scientist,Canada,124437.50000000001
2025,Intermédiaire,Systems Administrator,Australie,122300.19166666667
2025,Intermédiaire,Compliance Counsel,États-Unis,131979.1666666667
2025,Intermédiaire,Cyber Support Engineer,États-Unis,56562.5
2025,Senior,DevSecOps Engineer,Royaume-Uni,85917.68333333333
2025,Intermédiaire,Project Manager,Canada,82958.33333333334
2025,Débutant,Cyber Security Analyst,Malte,26196.733333333337
2025,Senior,Cloud Engineer,Allemagne,125191.66666666669
2025,Intermédiaire,Project Manager,Autriche,61126.716666666674
2025,Senior,Security Engineer,Saint-Marin,113125.0
2025,Senior,Security Architect,Saint-Marin,128208.33333333336
2025,Senior,Compliance Manager,Canada,165916.6666666667
2025,Intermédiaire,DevSecOps Engineer,Slovaquie,42868.34166666667
2025,Senior,Systems Engineer,Belgique,142669.4791666667
2025,Débutant,Threat Hunting Analyst,États-Unis,135900.83333333334
2025,Intermédiaire,IT Security Manager,Royaume-Uni,61127.47083333333
2025,Senior,Russian OSINT Specialist,États-Unis,122288.125
2025,Débutant,Threat Intelligence Analyst,Royaume-Uni,48743.30000000001
2025,Intermédiaire,SOAR Engineer,Royaume-Uni,52505.083333333336
2025,Senior,Detection Engineer,Royaume-Uni,54413.87916666667
2025,Intermédiaire,Security Operations Engineer,Royaume-Uni,62051.325000000004
2024,Intermédiaire,Penetration Tester,Afrique du Sud,16131.625000000002
2025,Senior,Firewall Engineer,Royaume-Uni,56867.9375
2025,Senior,Software Engineer,Brésil,38636.7125
2025,Senior,Enterprise Security Architect,Royaume-Uni,95463.925
2025,Senior,Vulnerability Analyst,Canada,148570.83333333334
2025,Senior,Vulnerability Management Analyst,Canada,148570.83333333334
2025,Senior,Site Reliability Engineer,Canada,148570.83333333334
2024,Intermédiaire,DevSecOps,Brésil,18468.787500000002
2024,Intermédiaire,Cyber Risk Manager,États-Unis,109354.16666666667
2024,Senior,Data Privacy Officer,États-Unis,177907.91666666666
2024,Intermédiaire,Risk Manager,Royaume-Uni,89557.29166666667
2024,Senior,Solutions Engineer,France,196921.21250000002
2024,Débutant,Threat Intelligence Analyst,Slovaquie,20110.608333333334
2024,Intermédiaire,Solutions Engineer,Canada,75416.66666666667
2024,Débutant,Security Assurance Analyst,États-Unis,94270.83333333333
2024,Intermédiaire,Information Security Risk Manager,États-Unis,118479.58333333333
2024,Senior,Solution Architect,Costa Rica,113125.0
2024,Débutant,Information Security Specialist,Lituanie,38311.66666666667
2024,Débutant,Information Security Analyst,États-Unis,82958.33333333334
2024,Senior,Information Security Analyst,Canada,86880.00000000001
2024,Senior,Software Reverse Engineer,États-Unis,145554.1666666667
2024,Débutant,Attack Surface Analyst,États-Unis,111993.75
2024,Intermédiaire,Software Developer,Pakistan,37708.333333333336
2024,Senior,Product Manager,Allemagne,130546.25000000001
2024,Débutant,Vulnerability Assessment Analyst,États-Unis,138238.75000000003
2024,Senior,Cyberspace Intelligence Analyst,États-Unis,134995.83333333334
2024,Débutant,Security Analyst,Espagne,58656.82083333334
2024,Senior,Cyber Security,Pays-Bas,67492.6375
2024,Débutant,Compliance Officer,Pays-Bas,63350.00000000001
2024,Intermédiaire,Data Engineer,Égypte,129716.66666666669
2024,Intermédiaire,Project Manager,Royaume-Uni,73531.25000000001
2024,Débutant,Site Reliability Engineer,Japon,62759.48750000001
2024,Intermédiaire,Associate,Australie,93230.08333333333
2024,Débutant,Compliance Analyst,Australie,58070.833333333336
2024,Senior,Security Analyst,Singapour,113125.0
2024,Senior,Principal Engineer,Espagne,135750.00000000003
2024,Senior,Solution Architect,Pays-Bas,84606.94166666667
2024,Débutant,Information Security Analyst,Royaume-Uni,29504.508333333335
2024,Senior,Security Consultant,Grèce,48601.51666666667
2024,Intermédiaire,System Administrator,Italie,103320.83333333333
2024,Senior,Compliance Officer,Australie,95331.19166666667
2024,Intermédiaire,System Security Engineer,Indonésie,30166.666666666668
2024,Senior,Systems Administrator,France,86729.16666666667
2024,Senior,Systems Administrator,Belgique,95402.08333333333
2024,Intermédiaire,Systems Engineer,Corée du Sud,139445.4166666667
2024,Débutant,Risk Analyst,Afrique du Sud,104469.42916666668
2024,Senior,Cyber Mission Specialist,Italie,145554.1666666667
2024,Intermédiaire,Associate,Royaume-Uni,80643.04166666667
2024,Intermédiaire,Security Operations Analyst,Canada,105583.33333333333
2024,Senior,Product Manager,Royaume-Uni,98827.50833333335
2024,Intermédiaire,Security Manager,Slovaquie,13071.970833333335
2024,Intermédiaire,Information Security Officer,Chypre,75416.66666666667
2024,Senior,IT Operations Manager,Allemagne,130093.75000000001
